Age,G,GS,MP,FG,FGA,FG%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,3P,3PA,3P%,2P,2PA,2P%,eFG%,career_ft_pct,prev_ft_pct,career_seasons,target,height_in,weight_lb,ast_to_tov,pts_per_fga,threep_rate,reb_per_min,stocks_per_min,scoring_load,Pos_C,Pos_PF,Pos_PG,Pos_SF,Pos_SG
19.0,39.0,0.0,14.1,1.9,4.3,0.444,1.7,2.7,4.4,0.3,0.5,0.6,0.0,1.6,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6875,0.66,1,0,80,205.0,0.0,1.1395348837209303,0.0,0.3120567375886525,0.07801418439716312,0.3049645390070922,False,False,False,True,False
20.0,56.0,0.0,19.3,2.8,6.5,0.43,1.4,2.6,3.9,0.7,0.4,0.8,1.0,2.3,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6875000000000001,0.683,2,1,80,205.0,0.7,1.0307692307692309,0.0,0.20207253886010362,0.062176165803108814,0.33678756476683935,False,False,False,True,False
22.0,78.0,0.0,18.6,2.8,5.9,0.479,1.6,2.7,4.2,0.9,0.4,0.8,0.9,2.4,6.9,0.0,0.1,0.111,2.8,5.7,0.487,0.48,0.717391304347826,0.8,3,1,80,205.0,1.0,1.1694915254237288,0.01694915254237288,0.22580645161290322,0.06451612903225806,0.3172043010752688,False,False,False,True,False
23.0,55.0,0.0,20.8,2.7,5.2,0.523,1.3,2.8,4.1,1.2,0.3,0.6,1.3,1.9,6.3,0.0,0.0,0.0,2.7,5.2,0.523,0.523,0.7258064516129032,0.756,4,1,80,205.0,0.923076923076923,1.2115384615384615,0.0,0.19711538461538458,0.04326923076923076,0.25,False,False,False,True,False
24.0,69.0,42.0,21.4,3.5,6.7,0.517,1.6,2.3,3.8,1.1,0.4,0.9,1.1,2.1,7.8,0.0,0.1,0.429,3.4,6.6,0.519,0.52,0.7297297297297297,0.766,5,0,80,205.0,1.0,1.164179104477612,0.014925373134328358,0.17757009345794392,0.060747663551401876,0.31308411214953275,False,False,False,True,False
31.0,80.0,73.0,35.7,7.6,17.8,0.428,1.6,7.5,9.1,5.5,1.1,0.4,0.0,3.4,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,78,210.0,0.0,1.095505617977528,0.0,0.2549019607843137,0.04201680672268907,0.49859943977591037,False,False,False,True,False
32.0,20.0,20.0,32.0,5.2,12.6,0.41,1.5,5.9,7.4,5.4,1.2,0.5,0.0,2.9,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7678571428571427,0.777,1,1,78,210.0,0.0,1.0873015873015872,0.0,0.23125,0.053125,0.39375,False,False,False,True,False
24.0,4.0,0.0,15.8,2.8,6.8,0.407,0.0,0.8,0.8,1.8,0.3,0.3,0.5,0.8,6.5,0.0,2.0,0.0,2.8,4.8,0.579,0.407,0.0,0.0,0,1,78,215.0,3.6,0.9558823529411765,0.29411764705882354,0.05063291139240506,0.03797468354430379,0.430379746835443,False,False,False,False,True
24.0,78.0,77.0,40.0,10.7,21.6,0.493,2.9,4.6,7.5,3.3,1.5,0.2,0.0,2.5,26.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,78,195.0,0.0,1.2314814814814814,0.0,0.1875,0.042499999999999996,0.54,False,False,False,True,False
25.0,53.0,0.0,40.7,8.6,17.5,0.494,2.4,4.8,7.2,3.0,1.5,0.2,3.2,2.6,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8153846153846154,0.816,1,1,78,195.0,0.9375,1.3085714285714285,0.0,0.1769041769041769,0.04176904176904177,0.4299754299754299,False,False,False,True,False
26.0,79.0,3.0,26.5,5.6,10.6,0.528,1.2,3.2,4.4,1.9,0.8,0.1,2.8,2.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8148148148148148,0.809,2,1,78,195.0,0.6785714285714286,1.349056603773585,0.0,0.16603773584905662,0.033962264150943396,0.39999999999999997,False,False,False,True,False
27.0,75.0,43.0,25.5,5.1,9.6,0.533,1.8,3.0,4.8,2.1,1.1,0.1,1.8,1.3,13.1,0.1,0.2,0.267,5.1,9.4,0.539,0.536,0.8255813953488372,0.841,3,1,78,195.0,1.1666666666666667,1.3645833333333333,0.020833333333333336,0.18823529411764706,0.04705882352941177,0.3764705882352941,False,False,False,True,False
28.0,82.0,70.0,29.1,6.7,12.5,0.533,2.3,2.7,5.0,1.9,1.0,0.1,2.2,1.9,17.5,0.0,0.2,0.158,6.6,12.3,0.54,0.534,0.821256038647343,0.809,4,1,78,195.0,0.8636363636363635,1.4,0.016,0.1718213058419244,0.03780068728522337,0.42955326460481097,False,False,False,False,True
29.0,81.0,19.0,22.3,4.7,9.4,0.495,1.2,2.0,3.2,1.5,0.8,0.2,1.7,1.6,12.3,0.1,0.4,0.281,4.6,9.0,0.504,0.501,0.8249027237354087,0.832,5,1,78,195.0,0.8823529411764706,1.3085106382978724,0.0425531914893617,0.14349775784753363,0.04484304932735426,0.42152466367713004,False,False,False,True,False
30.0,80.0,54.0,28.3,6.4,12.3,0.52,1.9,2.2,4.1,2.4,0.8,0.1,2.4,1.8,17.1,0.0,0.2,0.158,6.4,12.1,0.527,0.522,0.8253424657534247,0.826,6,1,78,195.0,1.0,1.3902439024390245,0.016260162601626015,0.1448763250883392,0.03180212014134275,0.4346289752650177,False,False,False,False,True
31.0,75.0,39.0,25.1,4.8,9.7,0.491,1.2,2.2,3.4,2.1,0.7,0.1,2.1,1.6,12.8,0.1,0.2,0.286,4.7,9.5,0.495,0.494,0.8279883381924198,0.841,7,1,78,195.0,1.0,1.3195876288659796,0.02061855670103093,0.13545816733067728,0.031872509960159355,0.3864541832669322,False,False,False,True,False
32.0,68.0,1.0,11.8,2.3,5.2,0.441,0.7,1.0,1.7,1.2,0.2,0.0,1.0,0.9,5.7,0.2,0.4,0.44,2.1,4.8,0.441,0.456,0.8293963254593176,0.859,8,1,78,195.0,1.2,1.0961538461538463,0.07692307692307693,0.14406779661016947,0.01694915254237288,0.4406779661016949,False,False,False,False,True
23.0,78.0,0.0,15.9,3.1,6.1,0.503,0.3,0.8,1.1,3.2,0.7,0.0,1.6,1.6,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,72,160.0,2.0,1.278688524590164,0.0,0.06918238993710692,0.0440251572327044,0.38364779874213834,False,False,True,False,False
24.0,76.0,0.0,17.5,2.7,6.0,0.449,0.3,0.9,1.1,3.3,0.8,0.1,1.2,1.1,6.8,0.0,0.1,0.1,2.7,5.9,0.457,0.45,0.8095238095238092,0.796,1,1,72,160.0,2.75,1.1333333333333333,0.016666666666666666,0.06285714285714286,0.05142857142857143,0.34285714285714286,False,False,True,False,False
25.0,84.0,0.0,25.8,3.9,7.7,0.507,0.4,1.8,2.2,4.3,1.2,0.1,1.9,2.8,9.7,0.0,0.1,0.167,3.9,7.5,0.513,0.509,0.7948717948717948,0.805,2,1,72,160.0,2.263157894736842,1.2597402597402596,0.012987012987012988,0.08527131782945736,0.050387596899224806,0.29844961240310075,False,False,True,False,False
26.0,81.0,27.0,24.2,4.6,8.6,0.528,0.4,1.4,1.8,4.2,0.9,0.2,1.4,2.3,10.8,0.0,0.2,0.0,4.6,8.4,0.541,0.528,0.8196721311475407,0.862,3,1,72,160.0,3.0000000000000004,1.2558139534883723,0.023255813953488375,0.0743801652892562,0.04545454545454546,0.35537190082644626,False,False,True,False,False
27.0,68.0,38.0,22.9,3.9,8.0,0.487,0.3,1.5,1.8,4.2,0.6,0.1,1.5,2.1,9.8,0.0,0.1,0.0,3.9,7.9,0.494,0.487,0.8170731707317072,0.806,4,1,72,160.0,2.8000000000000003,1.225,0.0125,0.07860262008733625,0.03056768558951965,0.3493449781659389,False,False,True,False,False
22.0,80.0,77.0,31.4,5.9,11.1,0.525,3.0,5.0,8.0,2.4,1.1,0.8,2.2,3.5,14.3,0.0,0.1,0.111,5.8,11.0,0.529,0.526,0.0,0.0,0,0,81,225.0,1.0909090909090908,1.2882882882882885,0.009009009009009009,0.25477707006369427,0.060509554140127396,0.3535031847133758,False,True,False,False,False
23.0,37.0,37.0,32.5,6.7,13.3,0.501,2.9,4.2,7.1,3.9,0.9,0.8,2.9,2.8,16.5,0.0,0.3,0.091,6.6,13.0,0.51,0.502,0.6666666666666667,0.654,1,0,81,225.0,1.3448275862068966,1.2406015037593985,0.022556390977443608,0.21846153846153846,0.05230769230769231,0.40923076923076923,False,True,False,False,False
24.0,79.0,72.0,34.7,6.2,12.3,0.507,2.9,5.2,8.1,4.1,1.1,0.8,2.7,3.4,15.0,0.0,0.2,0.2,6.2,12.1,0.512,0.508,0.6590909090909092,0.639,2,0,81,225.0,1.5185185185185184,1.2195121951219512,0.016260162601626015,0.23342939481268007,0.0547550432276657,0.35446685878962536,False,True,False,False,False
25.0,70.0,60.0,32.8,5.8,11.7,0.491,2.9,4.3,7.2,3.5,1.1,0.4,2.9,2.9,14.3,0.0,0.3,0.091,5.7,11.4,0.503,0.493,0.6434108527131784,0.61,3,0,81,225.0,1.206896551724138,1.2222222222222223,0.02564102564102564,0.21951219512195125,0.04573170731707318,0.3567073170731707,False,False,False,False,True
26.0,62.0,51.0,32.0,5.2,10.9,0.48,2.3,4.3,6.6,3.3,0.8,0.6,2.6,3.1,13.0,0.1,0.3,0.278,5.1,10.6,0.485,0.484,0.6379310344827587,0.62,4,0,81,225.0,1.2692307692307692,1.1926605504587156,0.027522935779816512,0.20625,0.04375,0.340625,False,False,False,True,False
27.0,66.0,56.0,30.2,4.5,9.7,0.467,2.0,3.9,5.9,2.8,0.9,0.4,2.0,2.8,11.0,0.4,1.1,0.347,4.2,8.6,0.482,0.487,0.6355140186915887,0.636,5,0,81,225.0,1.4,1.1340206185567012,0.11340206185567012,0.19536423841059605,0.043046357615894044,0.3211920529801324,False,False,False,True,False
28.0,78.0,78.0,30.1,4.3,9.3,0.464,2.2,5.3,7.5,2.8,1.2,0.5,2.0,3.0,10.5,0.3,0.9,0.371,4.0,8.4,0.474,0.482,0.6398305084745763,0.697,6,0,81,225.0,1.4,1.129032258064516,0.0967741935483871,0.24916943521594684,0.05647840531561461,0.3089700996677741,False,False,False,True,False
29.0,21.0,19.0,21.5,3.1,7.9,0.394,1.7,2.1,3.8,1.8,0.6,0.2,1.6,1.8,7.8,0.2,0.5,0.455,2.9,7.3,0.39,0.409,0.636015325670498,0.589,7,1,81,225.0,1.125,0.9873417721518987,0.06329113924050632,0.17674418604651163,0.037209302325581395,0.3674418604651163,False,False,False,True,False
30.0,62.0,11.0,21.0,2.4,5.8,0.419,1.6,3.3,4.9,1.6,0.5,0.3,1.4,2.7,6.0,0.2,0.5,0.324,2.2,5.2,0.429,0.434,0.6438848920863308,0.8,8,0,81,225.0,1.142857142857143,1.0344827586206897,0.08620689655172414,0.23333333333333334,0.0380952380952381,0.2761904761904762,False,False,False,True,False
28.0,82.0,82.0,32.9,6.4,13.4,0.473,2.3,6.0,8.4,2.7,0.7,2.1,0.0,3.2,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,83,235.0,0.0,1.164179104477612,0.0,0.25531914893617025,0.0851063829787234,0.4072948328267477,True,False,False,False,False
29.0,80.0,0.0,31.0,6.5,12.2,0.529,2.2,6.3,8.4,2.7,0.5,2.4,2.1,2.8,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7435897435897437,0.744,1,1,83,235.0,1.2857142857142858,1.2950819672131149,0.0,0.2709677419354839,0.0935483870967742,0.39354838709677414,True,False,False,False,False
30.0,79.0,0.0,26.9,5.1,9.6,0.526,2.1,5.8,7.9,2.3,0.4,1.6,2.0,2.6,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7532467532467532,0.752,2,0,83,235.0,1.15,1.1979166666666667,0.0,0.2936802973977695,0.07434944237918216,0.35687732342007433,True,False,False,False,False
31.0,84.0,0.0,26.1,3.9,8.0,0.486,2.2,4.8,7.0,2.2,0.8,1.0,1.4,2.5,9.1,0.0,0.0,0.0,3.9,8.0,0.487,0.486,0.7058823529411765,0.588,3,0,83,235.0,1.5714285714285716,1.1375,0.0,0.2681992337164751,0.06896551724137931,0.3065134099616858,True,False,False,False,False
32.0,81.0,0.0,20.5,3.2,6.4,0.507,1.4,3.5,4.8,1.3,0.3,0.9,1.1,2.2,7.4,0.0,0.0,0.0,3.2,6.3,0.51,0.507,0.6854838709677419,0.599,4,0,83,235.0,1.1818181818181817,1.15625,0.0,0.23414634146341462,0.058536585365853655,0.3121951219512195,False,True,False,False,False
33.0,65.0,3.0,12.4,1.4,3.5,0.394,0.8,1.9,2.8,0.6,0.2,0.3,0.7,1.5,3.3,0.0,0.0,0.0,1.4,3.5,0.394,0.394,0.6573426573426573,0.49,5,0,83,235.0,0.8571428571428572,0.9428571428571428,0.0,0.2258064516129032,0.04032258064516129,0.282258064516129,True,False,False,False,False
23.0,16.0,0.0,14.7,4.5,9.1,0.493,0.8,1.0,1.8,1.9,0.9,0.1,1.3,1.6,11.3,0.5,1.2,0.421,4.0,7.9,0.504,0.521,0.0,0.0,0,0,76,210.0,1.4615384615384615,1.2417582417582418,0.13186813186813187,0.12244897959183675,0.06802721088435375,0.6190476190476191,False,False,False,False,True
24.0,77.0,0.0,20.3,5.7,11.7,0.487,0.9,1.1,2.0,2.5,1.1,0.1,1.9,1.6,13.8,0.2,0.7,0.259,5.5,11.0,0.501,0.494,0.75,0.718,1,1,76,210.0,1.3157894736842106,1.1794871794871795,0.05982905982905983,0.09852216748768472,0.05911330049261084,0.5763546798029556,False,False,False,False,True
25.0,75.0,0.0,16.4,4.4,9.2,0.473,0.7,0.7,1.4,1.5,0.5,0.1,1.2,1.3,11.1,0.2,0.5,0.293,4.2,8.7,0.484,0.481,0.8,0.854,2,1,76,210.0,1.25,1.2065217391304348,0.05434782608695653,0.08536585365853659,0.03658536585365854,0.5609756097560976,False,False,False,False,True
26.0,19.0,3.0,16.0,2.9,7.6,0.379,0.6,0.4,1.0,0.7,0.7,0.2,0.6,1.0,6.5,0.1,0.3,0.4,2.8,7.4,0.379,0.386,0.7948717948717949,0.787,3,0,76,210.0,1.1666666666666667,0.8552631578947368,0.039473684210526314,0.0625,0.056249999999999994,0.475,False,False,False,False,True
23.0,59.0,0.0,12.9,2.4,4.4,0.544,1.2,1.7,2.9,1.0,0.3,0.5,1.0,2.5,5.6,0.0,0.0,0.0,2.4,4.4,0.546,0.544,0.0,0.0,0,0,79,195.0,1.0,1.2727272727272725,0.0,0.22480620155038758,0.06201550387596899,0.34108527131782945,False,False,False,True,False
24.0,9.0,0.0,4.2,0.3,1.4,0.231,0.2,0.8,1.0,0.1,0.1,0.0,0.7,1.2,1.6,0.0,0.0,0.0,0.3,1.4,0.231,0.231,0.6153846153846154,0.649,1,1,79,195.0,0.14285714285714288,1.142857142857143,0.0,0.23809523809523808,0.023809523809523808,0.3333333333333333,False,False,False,True,False
25.0,79.0,58.0,28.8,4.4,9.1,0.487,3.1,4.2,7.2,2.2,0.7,1.3,2.4,3.3,10.8,0.0,0.1,0.0,4.4,9.0,0.49,0.487,0.7083333333333333,0.8,2,0,79,195.0,0.9166666666666667,1.186813186813187,0.01098901098901099,0.25,0.06944444444444445,0.3159722222222222,False,False,False,True,False
26.0,79.0,45.0,27.1,4.7,9.2,0.516,3.0,4.0,7.0,2.1,0.7,1.1,2.0,3.0,11.0,0.0,0.1,0.5,4.7,9.2,0.516,0.517,0.7115384615384616,0.696,3,0,79,195.0,1.05,1.1956521739130437,0.010869565217391306,0.25830258302583026,0.06642066420664207,0.3394833948339483,False,False,False,True,False
27.0,73.0,46.0,20.3,2.8,5.6,0.499,1.6,2.6,4.3,1.5,0.4,0.7,1.6,2.2,6.8,0.0,0.1,0.0,2.8,5.6,0.504,0.499,0.6933333333333335,0.622,4,0,79,195.0,0.9375,1.2142857142857144,0.01785714285714286,0.21182266009852216,0.054187192118226604,0.27586206896551724,False,False,False,True,False
22.0,82.0,9.0,16.5,2.0,4.8,0.412,0.7,1.2,1.9,2.8,0.8,0.1,1.2,1.8,4.9,0.1,0.4,0.176,1.9,4.4,0.435,0.42,0.0,0.0,0,0,72,182.0,2.3333333333333335,1.0208333333333335,0.08333333333333334,0.11515151515151514,0.05454545454545455,0.2909090909090909,False,False,True,False,False
23.0,81.0,28.0,24.4,3.6,8.0,0.455,0.9,1.5,2.3,4.5,0.9,0.2,2.1,1.9,10.1,0.1,0.6,0.192,3.5,7.4,0.477,0.462,0.7499999999999998,0.747,1,1,72,182.0,2.142857142857143,1.2625,0.075,0.0942622950819672,0.04508196721311476,0.3278688524590164,False,False,True,False,False
24.0,81.0,37.0,27.6,3.9,8.5,0.464,0.7,1.3,2.0,4.6,1.0,0.1,1.3,2.5,10.6,0.5,1.7,0.307,3.4,6.8,0.503,0.494,0.8181818181818182,0.824,2,1,72,182.0,3.538461538461538,1.2470588235294118,0.19999999999999998,0.07246376811594203,0.03985507246376812,0.3079710144927536,False,False,True,False,False
25.0,76.0,4.0,22.7,3.1,6.8,0.449,0.7,1.4,2.1,3.5,1.0,0.2,1.4,1.7,7.7,0.3,1.3,0.202,2.8,5.5,0.507,0.468,0.8169014084507042,0.805,3,1,72,182.0,2.5,1.1323529411764706,0.1911764705882353,0.09251101321585904,0.05286343612334802,0.29955947136563876,False,False,True,False,False
26.0,68.0,65.0,32.5,3.8,8.9,0.43,0.7,2.1,2.8,6.1,1.5,0.2,2.3,2.7,10.0,0.2,1.1,0.211,3.6,7.8,0.461,0.443,0.8068181818181818,0.779,4,1,72,182.0,2.6521739130434785,1.1235955056179774,0.12359550561797754,0.08615384615384615,0.052307692307692305,0.27384615384615385,False,False,True,False,False
27.0,81.0,55.0,32.3,3.9,9.6,0.409,0.6,2.6,3.2,5.2,1.2,0.2,2.1,3.1,11.0,1.1,3.1,0.346,2.8,6.5,0.44,0.466,0.8070175438596492,0.81,5,1,72,182.0,2.4761904761904763,1.1458333333333335,0.3229166666666667,0.09907120743034058,0.043343653250773995,0.29721362229102166,False,False,True,False,False
28.0,51.0,13.0,23.2,2.4,6.2,0.389,0.8,1.5,2.3,2.9,0.7,0.1,1.2,1.9,6.1,0.6,2.0,0.294,1.8,4.2,0.434,0.436,0.8071428571428572,0.796,6,1,72,182.0,2.4166666666666665,0.9838709677419354,0.3225806451612903,0.09913793103448275,0.034482758620689655,0.26724137931034486,False,False,True,False,False
29.0,53.0,44.0,27.8,3.1,8.3,0.379,0.3,2.0,2.3,4.7,1.0,0.2,1.7,2.5,8.0,0.2,1.1,0.228,2.9,7.2,0.402,0.394,0.8,0.755,7,1,72,182.0,2.7647058823529416,0.9638554216867469,0.13253012048192772,0.08273381294964027,0.043165467625899276,0.2985611510791367,False,False,True,False,False
30.0,48.0,32.0,26.5,3.8,8.6,0.442,0.4,2.0,2.4,4.6,0.9,0.2,1.7,2.4,9.5,0.1,0.5,0.24,3.7,8.1,0.455,0.449,0.8083832335329342,0.886,8,1,72,182.0,2.705882352941176,1.1046511627906976,0.05813953488372093,0.09056603773584905,0.041509433962264156,0.32452830188679244,False,False,True,False,False
31.0,80.0,54.0,24.1,3.5,7.6,0.455,0.4,1.8,2.2,3.6,0.7,0.1,1.3,2.2,8.1,0.1,0.5,0.205,3.4,7.1,0.472,0.461,0.8085106382978724,0.822,9,1,72,182.0,2.769230769230769,1.0657894736842106,0.06578947368421052,0.09128630705394192,0.03319502074688796,0.3153526970954357,False,False,True,False,False
32.0,47.0,0.0,17.1,1.9,5.1,0.381,0.2,0.8,1.0,2.9,0.6,0.1,1.3,1.9,4.9,0.0,0.3,0.125,1.9,4.7,0.399,0.385,0.8109452736318408,0.817,10,1,72,182.0,2.230769230769231,0.9607843137254903,0.058823529411764705,0.05847953216374269,0.040935672514619874,0.29824561403508765,False,False,True,False,False
34.0,35.0,11.0,19.7,1.6,4.8,0.333,0.3,1.4,1.7,2.1,0.5,0.1,0.8,1.7,4.4,0.2,0.9,0.219,1.4,3.9,0.36,0.354,0.8144796380090498,0.892,12,1,72,182.0,2.625,0.9166666666666667,0.1875,0.08629441624365482,0.030456852791878174,0.2436548223350254,False,False,True,False,False
28.0,82.0,0.0,32.1,7.1,14.8,0.483,1.3,3.6,5.0,2.8,1.0,0.3,0.0,2.8,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,77,195.0,0.0,1.0743243243243243,0.0,0.1557632398753894,0.040498442367601244,0.46105919003115264,False,False,False,True,False
29.0,81.0,0.0,28.9,6.1,13.8,0.442,1.0,3.2,4.2,1.9,0.7,0.4,0.0,2.9,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.825,1,1,77,195.0,0.0,0.9855072463768115,0.0,0.1453287197231834,0.03806228373702423,0.4775086505190312,False,False,False,False,True
30.0,81.0,32.0,26.4,6.3,14.2,0.446,1.1,2.8,3.9,1.9,0.8,0.4,0.0,2.6,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8108108108108107,0.816,2,1,77,195.0,0.0,1.0211267605633803,0.0,0.14772727272727273,0.04545454545454546,0.5378787878787878,False,False,False,True,False
31.0,82.0,0.0,19.3,4.5,10.2,0.439,0.8,1.7,2.5,1.1,0.5,0.3,1.0,1.9,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8135593220338982,0.818,3,1,77,195.0,1.1,1.0098039215686276,0.0,0.12953367875647667,0.04145077720207254,0.5284974093264249,False,False,False,False,True
32.0,72.0,0.0,22.9,5.0,10.9,0.46,1.1,1.8,2.9,1.7,0.6,0.1,1.0,2.6,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8133333333333332,0.8,4,1,77,195.0,1.7,1.0275229357798163,0.0,0.12663755458515286,0.03056768558951965,0.47598253275109176,False,False,False,False,True
33.0,78.0,0.0,27.2,4.9,11.4,0.432,1.2,2.1,3.3,1.3,0.8,0.2,1.0,2.7,11.4,0.3,1.0,0.284,4.6,10.4,0.447,0.445,0.8111111111111111,0.783,5,1,77,195.0,1.3,1.0,0.08771929824561403,0.1213235294117647,0.03676470588235294,0.41911764705882354,False,False,False,False,True
24.0,75.0,2.0,15.1,3.1,8.3,0.378,0.3,0.8,1.0,1.8,0.4,0.1,0.0,1.7,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,73,170.0,0.0,0.9518072289156626,0.0,0.06622516556291391,0.033112582781456956,0.5496688741721855,False,False,False,False,True
25.0,55.0,0.0,19.7,3.6,8.8,0.409,0.3,1.2,1.5,3.6,0.7,0.2,2.6,2.2,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6956521739130436,0.716,1,0,73,170.0,1.3846153846153846,1.0227272727272727,0.0,0.07614213197969544,0.04568527918781726,0.44670050761421326,False,False,False,False,True
19.0,63.0,41.0,23.1,2.0,4.4,0.464,1.8,4.0,5.8,0.4,0.3,1.8,1.1,2.3,5.2,0.0,0.0,0.0,2.0,4.4,0.464,0.464,0.0,0.0,0,0,80,255.0,0.36363636363636365,1.1818181818181817,0.0,0.2510822510822511,0.09090909090909091,0.1904761904761905,True,False,False,False,False
20.0,80.0,65.0,27.3,2.0,4.3,0.451,2.4,4.9,7.3,0.4,0.4,1.8,1.0,2.4,4.8,0.0,0.0,0.0,2.0,4.3,0.451,0.451,0.47826086956521746,0.483,1,0,80,255.0,0.4,1.1162790697674418,0.0,0.2673992673992674,0.08058608058608059,0.1575091575091575,True,False,False,False,False
21.0,77.0,9.0,13.9,1.1,1.9,0.611,1.4,3.4,4.8,0.1,0.1,1.1,0.5,1.6,2.9,0.0,0.0,0.0,1.1,1.9,0.611,0.611,0.48780487804878053,0.521,2,0,80,255.0,0.2,1.5263157894736843,0.0,0.3453237410071942,0.08633093525179857,0.13669064748201437,True,False,False,False,False
22.0,64.0,21.0,19.4,1.6,2.9,0.543,2.5,3.9,6.4,0.3,0.3,1.5,0.8,2.2,4.8,0.0,0.0,0.0,1.6,2.9,0.543,0.543,0.4905660377358491,0.517,3,0,80,255.0,0.37499999999999994,1.6551724137931034,0.0,0.3298969072164949,0.09278350515463918,0.14948453608247422,True,False,False,False,False
23.0,82.0,22.0,22.0,1.9,3.5,0.542,2.2,5.8,8.0,0.4,0.2,1.6,0.9,2.7,5.5,0.0,0.0,0.0,1.9,3.5,0.544,0.542,0.525,0.583,4,0,80,255.0,0.4444444444444445,1.5714285714285714,0.0,0.36363636363636365,0.08181818181818182,0.1590909090909091,True,False,False,False,False
24.0,81.0,27.0,22.1,2.2,4.2,0.528,1.9,5.1,7.0,0.9,0.3,1.1,1.2,2.5,6.0,0.0,0.0,0.0,2.2,4.2,0.528,0.528,0.5462962962962964,0.628,5,0,80,255.0,0.75,1.4285714285714286,0.0,0.3167420814479638,0.06334841628959276,0.19004524886877827,True,False,False,False,False
25.0,82.0,25.0,18.2,2.2,4.3,0.52,1.8,4.0,5.7,0.8,0.3,1.2,1.0,1.9,5.7,0.0,0.0,0.0,2.2,4.3,0.521,0.52,0.5401459854014599,0.534,6,0,80,255.0,0.8,1.3255813953488373,0.0,0.3131868131868132,0.08241758241758242,0.23626373626373626,True,False,False,False,False
26.0,54.0,32.0,14.5,1.6,2.9,0.571,1.5,3.1,4.6,0.6,0.2,0.8,0.6,1.9,4.4,0.0,0.0,0.0,1.6,2.9,0.571,0.571,0.5512820512820512,0.65,7,0,80,255.0,1.0,1.517241379310345,0.0,0.3172413793103448,0.06896551724137931,0.19999999999999998,True,False,False,False,False
27.0,53.0,29.0,19.4,2.8,5.2,0.543,2.3,3.5,5.8,0.9,0.2,0.9,0.9,2.2,7.4,0.0,0.0,0.0,2.8,5.2,0.543,0.543,0.5606936416184971,0.637,8,0,80,255.0,1.0,1.4230769230769231,0.0,0.29896907216494845,0.05670103092783506,0.2680412371134021,True,False,False,False,False
28.0,66.0,36.0,20.4,2.2,3.7,0.587,2.1,3.2,5.3,1.2,0.3,1.1,1.1,2.1,5.0,0.0,0.0,0.0,2.2,3.7,0.589,0.587,0.5671641791044777,0.603,9,0,80,255.0,1.0909090909090908,1.3513513513513513,0.0,0.25980392156862747,0.06862745098039216,0.18137254901960786,True,False,False,False,False
29.0,36.0,3.0,14.1,2.4,4.0,0.593,1.8,2.9,4.6,0.6,0.3,0.7,0.7,1.9,5.8,0.0,0.0,0.0,2.4,4.0,0.593,0.593,0.5576036866359447,0.448,10,0,80,255.0,0.8571428571428572,1.45,0.0,0.326241134751773,0.07092198581560284,0.28368794326241137,True,False,False,False,False
30.0,61.0,14.0,14.3,2.0,3.4,0.578,1.5,2.8,4.3,0.9,0.3,1.4,0.8,1.9,4.3,0.0,0.0,0.0,2.0,3.4,0.578,0.578,0.5569620253164557,0.535,11,0,80,255.0,1.125,1.2647058823529411,0.0,0.3006993006993007,0.11888111888111887,0.23776223776223773,True,False,False,False,False
31.0,40.0,27.0,19.8,1.9,3.3,0.565,1.6,3.7,5.2,1.3,0.3,0.9,1.1,2.2,4.4,0.0,0.0,0.0,1.9,3.3,0.565,0.565,0.5483870967741936,0.357,12,0,80,255.0,1.1818181818181817,1.3333333333333335,0.0,0.26262626262626265,0.0606060606060606,0.16666666666666666,True,False,False,False,False
22.0,48.0,2.0,18.9,3.6,6.8,0.528,2.4,3.3,5.7,0.7,0.9,1.1,1.8,2.9,9.1,0.0,0.0,0.0,3.6,6.8,0.528,0.528,0.0,0.0,0,0,83,260.0,0.38888888888888884,1.338235294117647,0.0,0.3015873015873016,0.10582010582010583,0.3597883597883598,False,True,False,False,False
